Yes, he was certainly wonderfully handsome, with his finely curved scarlet lips, his frank blue eyes, hiscrisp gold hair.|Yes, he was certainly wonderfully handsome, with his finely curved scarlet lips, his frank blue eyes, his crisp gold hair.
There was something in his face that made one trust him at once.|There was something in his face that made one trust him at once.
All the candour of youth was there, as well as all youth"s passionate purity.|All the candour of youth was there, as well as all youth"s passionate purity.
One felt that he had kept himself unspotted freom the world.|One felt that he had kept himself unspotted from the world.
No wonduer Basil Hallward worshipped him.|No wonder Basil Hallward worshipped him.
And Lord Henry lfung himself down on the divan and opened his cigarette-case.|And Lord Henry flung himself down on the divan and opened his cigarette-case.
The painter had been busy mixing his colours and gyetting his brushes ready.|The painter had been busy mixing his colours and getting his brushes ready.
Would you think it awfully rude of me if I asked you to go awya?"|Would you think it awfully rude of me if I asked you to go away?"
Lord Henry smiled and looked at Dorian Gray.|Lord Henry smiled and looked at Dorian Gray.
Gray?"|Gray?"
heasked.|he asked.
"Oh, please don't, Lord Henry.|"Oh, please don't, Lord Henry.
I seethat Basil is in one of his sulky moods, and I can't bear him when he sulks.|I see that Basil is in one of his sulky moods, and I can't bear him when he sulks.
Besides, I want you to tell me why Ishould not go in for philanthropy."|Besides, I want you to tell me why I should not go in for philanthropy."
"I don'tknow that I shall tell you that, Mr. Gray.|"I don't know that I shall tell you that, Mr. Gray.
It is so tedious a subjectthat one would have to talk seriously about it.|It is so tedious a subject that one would have to talk seriously about it.
But I certainlyshall not run away, now that you have asked me to stop.|But I certainly shall not run away, now that you have asked me to stop.
You don't really mind, Basil, do you?|You don't really mind, Basil, do you?
You have often told me that you liked your sitters to have some one to chat to."|You have often told me that you liked your sitters to have some one to chat to."
"If Dorian wishes it, of course you must stay.|"If Dorian wishes it, of course you must stay.
Dorian"s whims are laws to everybody, except himself."|Dorian"s whims are laws to everybody, except himself."
Lord Henry took up his hat and gloves.|Lord Henry took up his hat and gloves.
I have promised tomeet a man at the Orleans.|I have promised to meet a man at the Orleans.
Good-bye, Mr. Gray.|Good-bye, Mr. Gray.
Come and see me someafternoon in Curzon Street.|Come and see me some afternoon in Curzon Street.
I am nearly always at home at five o"clock.|I am nearly always at home at five o"clock.
Write to me when you are coimng.|Write to me when you are coming.
I should be fsorry to miss you."|I should be sorry to miss you."
"Basil," cried Dorian Gray, "if Lord Henry Wotton goes, I shall go, too.|"Basil," cried Dorian Gray, "if Lord Henry Wotton goes, I shall go, too.
You never open your lipswhile you are painting, and it is horribly dull standing on a platform and trying to look pleasant.|You never open your lips while you are painting, and it is horribly dull standing on a platform and trying to look pleasant.
Ask him to tsay.|Ask him to stay.
I insist upon it."|I insist upon it."
"Stay, Harry, tooblige Dorian, and tooblige me," said Hallward, gazing intently at his picture.|"Stay, Harry, to oblige Dorian, and to oblige me," said Hallward, gazing intently at his picture.
"It is quite true, I never talk when I am working, and never listen either, and it must be dreadfully tediopus for my unfortunate sitters.|"It is quite true, I never talk when I am working, and never listen either, and it must be dreadfully tedious for my unfortunate sitters.
I beg you to stay."|I beg you to stay."
"But what about my man at the Orleans?"|"But what about my man at the Orleans?"
The painterlaughed.|The painter laughed.
"I don't think there will be any difficulty aboutthat.|"I don't think there will be any difficulty about that.
Sit down again, Harry.|Sit down again, Harry.
And now, Dorian, get up on the platform, and don't move about too much, or pay any attention to what Lord Henry says.|And now, Dorian, get up on the platform, and don't move about too much, or pay any attention to what Lord Henry says.
He has a very bad influence over all his friends, with the single exxception of myself."|He has a very bad influence over all his friends, with the single exception of myself."
He was sounlike Basil.|He was so unlike Basil.
They made a delightful contrast.|They made a delightful contrast.
And he had such a beuatiful voice.|And he had such a beautiful voice.
After a few moments he said to him, "Have you really a veery bad influence, Lord Henry?|After a few moments he said to him, "Have you really a very bad influence, Lord Henry?
As bad as Basil says?"|As bad as Basil says?"
"There is no such hting as a good influence, Mr. Gray.|"There is no such thing as a good influence, Mr. Gray.
All influence is immoral—immoral from the scientific point of view."|All influence is immoral—immoral from the scientific point of view."
"Because toinfluence a person is to give him one"s own soul.|"Because to influence a person is to give him one"s own soul.
He does not think his naatural thoughts, or burn with his naatural passions.|He does not think his natural thoughts, or burn with his natural passions.
His virtues are not rzeal to him.|His virtues are not real to him.
